territory_id,share_2023,share_2024,cafe_2023,cafe_2024,food_2023,food_2024,total_2023,total_2024,d_share_pp,d_cafe_pp,d_food_pp,growth_total,name,short,region,mo_type,macro,sub,market_access,population,wage,urban_share,lat,lon,type,log_access,log_pop,log_wage,start,access_q
1261,0.09411331885896136,0.13741960766048308,0.022460978151669777,0.02347992791603448,0.5007736657327063,0.49139484495905233,20563.333333333332,23132.666666666668,4.330628880152172,0.10189497643647016,-0.9378820773653984,0.12494731723131802,городской округ город Котельнич,Котельнич,Кировская область,городской округ,0,1,333.4,19454.0,47149.4,1.0,58.30529226079173,48.325515463645544,Крупные и средние города,5.809342970316694,9.875807983429386,10.76107656263599,9.411331885896136,q3
1262,0.09955199798659443,0.14312544032794144,0.03493972821604012,0.03430258173247126,0.48240693247267585,0.45351132266782157,21225.25,24287.5,4.357344234134701,-0.06371464835688567,-2.8895609804854283,0.14427391903511144,городской округ город Слободской,Слободской,Кировская область,городской округ,0,4,341.0,28479.0,54829.1,0.989290354296148,58.71750992694402,50.18954457703618,Крупные и средние города,5.831882477283517,10.256922252549908,10.911976353891683,9.955199798659443,q4
1264,0.08202612637933131,0.14295798771261556,0.01109190306327474,0.009188119617694489,0.5181835573538386,0.49555069953759573,17670.75,20016.083333333332,6.093186133328425,-0.19037834455802508,-2.263285781624286,0.1327240401982559,муниципальный округ Арбажский,Арбажский,Кировская область,муниципальный округ,3,0,325.6,4257.0,43781.2,0.571764153159502,57.76745668277229,48.32704520774944,Сельские и малые,5.785669634128385,8.356319965828153,10.686959780477366,8.20261263793313,q3
1265,0.09255289997360555,0.14397332632382423,0.034196933547143225,0.031550550241740145,0.5174031561290464,0.49878842045708766,18541.916666666668,20265.416666666668,5.142042635021868,-0.264638330540308,-1.861473567195876,0.0929515557093612,муниципальный округ Афанасьевский,Афанасьевский,Кировская область,муниципальный округ,3,1,306.0,10517.0,41260.4,0.3168203860416468,58.888332147086146,53.2607031698009,Сельские и малые,5.723585101952381,9.260748274520028,10.627658481197736,9.255289997360554,q2
1266,0.11129310935646892,0.15276656386055995,0.016236218006931015,0.012018873319167239,0.5699457521586254,0.5664278637094364,18301.583333333332,19740.416666666668,4.1473454504091025,-0.4217344687763776,-0.35178884491889884,0.07861797021204908,Белохолуницкий муниципальный район,Белохолуницкий,Кировская область,муниципальный район,3,0,311.7,15062.0,44284.2,0.6219625547736024,59.03764915355763,51.24622184751125,Сельские и малые,5.7420411867732915,9.619930294661296,10.698383233273017,11.129310935646892,q3
1267,0.026265828222533403,0.127144579899678,0.01636267201143993,0.009287506323029307,0.6686766366744047,0.6341103912378275,16311.583333333334,18023.583333333332,10.087875167714461,-0.7075165688410623,-3.456624543657716,0.10495608948651003,муниципальный округ Богородский,Богородский,Кировская область,муниципальный округ,3,0,314.8,3151.0,52350.7,0.6737543636940654,57.85538232856268,50.80796604484753,Сельские и малые,5.751937516543248,8.055475141757274,10.865720587747012,2.6265828222533405,q3
1268,0.10594881251920833,0.14710591790979524,0.01876638849799831,0.014271660129518625,0.5435243141959125,0.5286813112810352,20635.25,23058.25,4.115710539058691,-0.44947283684796857,-1.484300291487728,0.11742043348154252,муниципальный округ Верхнекамский,Верхнекамский,Кировская область,муниципальный округ,3,1,300.8,19600.0,47299.7,0.8350510204081633,59.757713045925136,52.57118933257146,Сельские и малые,5.706445592075685,9.883284845218608,10.764259231965196,10.594881251920834,q2
1269,0.0908173505436924,0.14591682475507753,0.009077331248474272,0.0063933662708177295,0.6113030309932895,0.5818949772002845,17924.0,19722.0,5.509947421138513,-0.2683964977656542,-2.940805379300504,0.10031243026110248,Верхошижемский муниципальный район,Верхошижемский,Кировская область,муниципальный район,3,0,322.6,6778.0,48704.7,0.509294777220419,57.99139621389645,49.14033826491737,Сельские и малые,5.776413165691109,8.821437352166997,10.793530813654211,9.08173505436924,q3
1270,0.10723247153511867,0.1567716536181033,0.021145984502929177,0.020791064560248214,0.48658878345592377,0.45267332650840464,19510.833333333332,22061.0,4.953918208298464,-0.03549199426809632,-3.3915456947519127,0.1307051637978902,Вятскополянский муниципальный район,Вятскополянский,Кировская область,муниципальный район,3,1,360.1,22503.0,42873.6,0.5854330533706616,56.25070403961782,51.167214644723494,Сельские и малые,5.88638177065483,10.021403912637746,10.666011530873893,10.723247153511867,q4
1271,0.09519894538767965,0.1530712567119211,0.010677069122069971,0.008838107888605026,0.5594485443444092,0.5399667799457971,17670.333333333332,20076.25,5.787231132424145,-0.18389612334649452,-1.9481764398612045,0.13615570353322903,Даровской муниципальный район,Даровской,Кировская область,муниципальный район,3,0,314.5,8117.0,43238.2,0.7314278674387089,59.023424958788766,47.81870758091033,Сельские и малые,5.750984076140496,9.001715906761175,10.674479642764561,9.519894538767964,q3
1272,0.10135746638578212,0.14926076194157045,0.01223869858233672,0.011109653986481388,0.5571266708176065,0.5391161737877648,19230.333333333332,21105.833333333332,4.790329555578833,-0.11290445958553313,-1.8010497029841699,0.09752821063944106,Зуевский муниципальный район,Зуевский,Кировская область,муниципальный район,3,0,312.4,16435.0,52984.0,0.5721934895041071,58.362331235683165,51.08115729756629,Сельские и малые,5.744284417965531,9.70716848609832,10.877745260164815,10.135746638578212,q3
1273,0.0922393370115388,0.15863344077156674,0.013285614621709152,0.01218664601869915,0.5575393805399075,0.531616018693983,16800.25,19163.583333333332,6.639410376002794,-0.10989686030100018,-2.5923361845924475,0.14067250983368296,муниципальный округ Кикнурский,Кикнурский,Кировская область,муниципальный округ,3,0,336.0,6384.0,38942.9,0.6231203007518797,57.344667760782,47.12665971507909,Сельские и малые,5.817111159963204,8.761550139129644,10.569851749702224,9.22393370115388,q3
1274,0.08877486115431293,0.12819809509839994,0.011501815738394714,0.011248557458164297,0.5339191734162,0.5101684639883688,17823.333333333332,19713.583333333332,3.9423233944087004,-0.025325828023041626,-2.3750709427831196,0.10605479708247612,Кильмезский муниципальный район,Кильмезский,Кировская область,муниципальный район,3,0,330.8,9573.0,42344.0,0.5466415961558551,57.02359426866915,50.97135671286562,Сельские и малые,5.801513963149536,9.166701914946353,10.653582013537823,8.877486115431294,q3
1275,0.09447557777898384,0.14827688948950504,0.033176303004360023,0.03421052574623524,0.481132043520524,0.4462189955979996,22274.0,25882.0,5.3801311710521205,0.10342227418752153,-3.491304792252442,0.1619825805872317,Кирово-Чепецкий муниципальный район,Кирово-Чепецкий,Кировская область,муниципальный район,3,1,352.3,19898.0,57342.1,0.0,58.37907405357485,50.14993303413793,Сельские и малые,5.864483085347192,9.898374503149306,10.956790362415145,9.447557777898384,q4
1276,0.06976004715665725,0.1365326794315371,0.01407177903007971,0.013864143479164886,0.509519744410336,0.48795272536445305,18615.666666666668,19574.083333333332,6.677263227487986,-0.020763555091482533,-2.156701904588293,0.05148441277060534,Котельничский муниципальный район,Котельничский,Кировская область,муниципальный район,3,0,341.0,9945.0,46001.0,0.0,58.27577618624077,48.10450655501893,Сельские и малые,5.831882477283517,9.204825191288073,10.736418414365376,6.9760047156657246,q4
1277,0.08388269369139072,0.15132958161920942,0.010360550541129929,0.013142927177262835,0.5571747878135849,0.5174070151570277,20287.416666666668,21845.083333333332,6.74468879278187,0.2782376636132906,-3.9767772656557177,0.07677994158940882,Куменский муниципальный район,Куменский,Кировская область,муниципальный район,3,0,318.3,14038.0,57854.2,0.4081065678871634,58.13202814537468,50.076800123764706,Сельские и малые,5.762994334288047,9.549523217290366,10.965681331542205,8.388269369139072,q3
1278,0.08555299206991394,0.13324662387488942,0.013678625623754605,0.011899617007204126,0.5096580039987192,0.49243039758272533,17595.75,19538.416666666668,4.769363180497548,-0.17790086165504793,-1.7227606415993857,0.11040544828533405,муниципальный округ Лебяжский,Лебяжский,Кировская область,муниципальный округ,3,0,326.6,5283.0,40689.3,0.5129661177361348,57.30629469875331,49.4669444264357,Сельские и малые,5.788736180536365,8.572249397164315,10.613720437603718,8.555299206991394,q3
1279,0.10889307873489075,0.15048275723995655,0.016361325862976967,0.01611214050136897,0.5582890833443138,0.5427808785264291,20234.0,22815.25,4.15896785050658,-0.0249185361607996,-1.550820481788473,0.12756993179796372,муниципальный округ Лузский,Лузский,Кировская область,муниципальный округ,3,0,294.2,12427.0,45723.0,0.8762372253963144,60.65516103299359,47.844832380833864,Сельские и малые,5.6842598081673374,9.427626803805994,10.73035673255396,10.889307873489075,q2
